"anx1" "anx2" "anx3" "anx4" "anx5" "anx6" "anx7" "anx8" "anx9" "anx10" "ang1" "ang2" "ang3" "ang4" "ang5" "ang6" "ang7" "ang8" "ang9" "ang10" "fre1" "fre2" "fre3" "fre4" "fre5" "fre6" "fre7" "fre8" "fre9" "fre10" "greg1" "greg2" "greg3" "greg4" "greg5" "greg6" "greg7" "greg8" "greg9" "greg10" "img1" "img2" "img3" "img4" "img5" "img6" "img7" "img8" "img9" "img10" "art1" "art2" "art3" "art4" "art5" "art6" "art7" "art8" "art9" "art10" "trst1" "trst2" "trst3" "trst4" "trst5" "trst6" "trst7" "trst8" "trst9" "trst10" "alt1" "alt2" "alt3" "alt4" "alt5" "alt6" "alt7" "alt8" "alt9" "alt10" "ord1" "ord2" "ord3" "ord4" "ord5" "ord6" "ord7" "ord8" "ord9" "ord10" "sed1" "sed2" "sed3" "sed4" "sed5" "sed6" "sed7" "sed8" "sed9" "sed10"
"R_Ug9nGv413ogVXgt" 5.39100198284228 1.37615023893605 5.05597172038958 2.08323742714968 -0.93821529676967 5.67548799772862 -0.373419285746138 -0.186661117501476 1.57555743052467 0.250487794743322 -1.09243345172035 0.0777086407413208 2.26157026937041 -1.75448927719361 0.481728843641577 1.42638733874159 5.6446710186799 -0.000801046683605477 1.74187157483925 5.57803517583557 2.53253512986903 4.2141638117163 2.32745266747236 3.94038592866968 1.23164022912295 1.72860688451082 4.26773587131581 1.83319280675127 0.0420753689387254 -0.0344357308591752 5.65404095388769 1.341246743699 -1.07496994969003 4.11745046786206 -0.461307274697788 5.68352893901795 1.55201938116518 0.974813584734278 -0.183393969040601 2.10081319832408 -0.557584445043812 3.80437793230317 -0.793184155115227 1.20870331309254 6.22121655761063 3.66847419988034 0.55326001227823 3.17497455069935 3.49726694219439 1.86809435213577 1.17109771600462 1.292372756823 -1.88174117782779 3.52961852961312 -0.249164560522125 0.889815785124341 5.13474085490928 -0.270329320366596 -0.105799291728395 0.808346514314565 5.18675595449838 0.795908164082427 -0.664803764290696 0.724555526488246 2.32473247991561 5.19593466145363 0.120467787228407 0.895347087405554 4.58619781479881 1.29751396797806 0.487862348993666 0.743457915157819 2.46943830007977 0.089340040264144 3.70366675741928 3.65503427715973 0.251186274676002 2.70348488855342 3.45444304101966 2.29582223479554 -1.18653055268561 3.27211414817754 3.8298824662761 3.55382646010685 2.08412927251831 2.30537947115153 4.74729125258347 3.25924470218777 0.371304081473987 4.49704322962162 -0.0855598803879722 2.76469443190641 1.49418376428599 0.637151664473265 0.441999222179319 2.40039868060245 0.797099210185678 3.47557075455697 2.30908350539312 0.125827704951519
"R_28CLMwrP0kFlras" 6.33503585842422 0.90343500765897 0.971845760024912 12.0542287021059 7.99250430833371 3.18193133549038 9.55659070821949 0.653934245857286 5.78383718980788 0.532704744809134 5.95332588283114 0.584232074924657 8.24320948774096 6.11976176858369 5.98695121511969 2.96483420841793 0.778222946103686 6.42796385665972 8.27550597381185 1.99481947925071 0.78203821440222 2.92120306480768 7.75387203322612 5.9455362937031 11.9383289343781 1.59320841709347 6.79768356937785 8.26397009919287 6.47087510904436 3.87415698022649 2.54404227298613 1.02846301149572 0.559712214669247 0.0323602836995462 7.17809117167678 0.59798758433346 1.17189852051779 0.624530389589964 -0.0695523952742665 3.71857707332495 5.97990247518734 0.715089957848868 5.96387081095477 3.68069370618551 5.56894340541118 3.59401031084066 6.84142166964898 11.8744430052349 2.09956138213474 4.33831597544199 0.714015195142796 3.97457747831072 0.000566968370207643 7.56606970772702 4.31979362255566 5.58682097474497 3.66456981850715 11.0224006746739 1.67073444744628 3.28634949041492 7.44367404703308 6.94998363035239 3.31767212038039 4.44786583650976 3.92866320297389 -0.212940184358352 3.81936755772462 3.44015024896956 9.10900959806094 11.2792337431799 4.95547661024884 9.82890884419967 0.803404751503628 1.3650439100759 4.70338789437929 5.76482140907592 1.16500432815037 6.2078439617249 0.861437350455653 3.1555498039846 4.19401536870524 11.8423855273016 4.29128583296819 4.53380719072143 6.10971882291875 3.08417885353121 4.03900064011418 0.663414545723473 3.22241329590423 -0.00324552697007263 6.19778742605848 6.43739835372133 8.08752177849203 0.740271313516892 11.2457035909886 3.71425077054133 8.40626523162859 3.54436262188027 12.2872701468088 11.5078698983172
"R_2U4WJjOTJ6OWWSB" -1.06479381400868 -1.15645143497321 64.8908650965494 6.57375378856088 0.0242779065961987 28.4773134650425 69.644288397387 19.7948860809707 6.67230316858871 1.1592644797102 69.2829220816722 40.2047339036593 7.63066605606451 0.94433469148802 70.077485927697 0.326311180060856 4.49811885750313 40.0569371900719 60.0061169366894 -2.05008869934837 27.712522505466 6.10095635140436 39.1325719077197 0.0270824256079294 20.3403847739823 6.32816980749229 47.3390037323065 63.4161876664797 -2.14863889925522 0.774210419785778 0.461454602726718 71.3998979738114 1.8684733106271 66.6201771154559 71.0370319784966 8.93711791310403 -2.16804608412011 4.41744127124656 66.5316767155841 0.577933148406114 -0.000892671304817849 3.9966051549923 52.4372403453107 30.3344614816056 31.5096641842978 0.658400751206052 6.05279190179527 8.66695523870615 -2.16151813928207 22.9220827777803 29.287620509012 6.98687446460798 0.318994162618338 11.8406111322082 6.99279478684269 18.9618851041174 59.5420164643979 78.1637505325946 -2.4255679761944 19.9929003236114 64.6234024366445 26.8445104247418 28.0794235396374 -2.39978950150945 69.0080947710635 4.93743694981401 -0.859748285391255 6.63512488790241 0.58391581312172 30.5767105510074 4.37534708878673 59.0850495202541 56.0728902493901 26.4676999555994 6.33700558197731 4.67532196710161 66.1331276245418 -2.07982593730561 1.14960048087636 -1.54340042438857 4.5659395654105 77.6740364106925 50.8766510975126 51.6216789286933 0.68557486978959 40.9808905459592 12.8610511827226 6.48683094811346 4.19958187113704 1.12627991624356 4.82482259872961 19.1735247975844 7.29282487054104 0.342116291391761 6.74044685178785 -2.1195825265458 56.1362970388651 41.3578591925334 0.220625653599051 78.1763566215832
"R_1JDyfv5ADzdeLt7" 3.88485105964423 5.31428803882403 0.238876870624756 3.55096557089377 4.91394502430973 1.07861424858389 3.66409610190215 6.20788453737389 3.79077103730603 4.35107748902783 5.99921617449584 3.79735459593954 2.78470215149576 7.08101651300808 3.90389713965732 3.58057186470016 3.13267151936248 2.53399031707846 0.705001314011751 -0.0217253259014196 3.91332157228503 3.27138837875255 3.77495663476438 3.84330059602433 5.49319818175704 3.25666309834261 4.51246491615535 4.32953997447851 9.14482016735263 3.6140361575094 3.44367621182366 3.90278534943982 3.73146555488995 5.93167482695226 4.35240446490363 7.6089568501128 4.53661468031413 4.45347633848061 2.10982433942704 5.30000242657098 4.62116718396609 5.59452066181916 2.91391625363843 0.845280294693332 4.60218260926493 4.12694366614913 8.06472262488899 5.23054131086568 6.60118347734952 -0.000955629145671377 0.880616009026827 0.32616033792358 4.34474772409561 1.36411757244582 4.42218227295407 5.62057389996835 4.1957334897146 5.27810403157503 6.10745231883152 0.64695801818797 3.79323099392005 3.30546676575344 4.41963333411701 4.1551452308852 3.92541083553465 3.11504952532314 4.12808318970357 3.93406582494418 4.48789554782147 3.33188930381767 4.08263365582391 4.28194429502634 1.17720774640132 2.88512231697996 3.31474191197111 4.18147057068616 6.2294450241447 2.49699667121522 3.96066509435209 4.17458528177612 8.78346147964234 5.76941362766246 3.99116811447107 4.49752104129874 4.15553400823532 4.54639425224099 1.17816356361304 5.36558064553577 2.05421851554447 3.61832758055004 3.8640881654581 4.12710753376493 2.78562668949169 3.678276417316 3.90043833712133 4.87917321583191 3.87740405338161 4.03177329054068 2.40220915195545 3.64628340342892
"R_2YhLWSSrJpFzdSp" 7.34249870050429 0.64186906216684 19.5399337988126 6.42465428286749 15.2955557332233 0.390351994558571 8.64777751558573 0.0127117704074369 2.17998948771664 9.58116227374799 22.8172131831078 2.36598282073854 7.96795518922588 18.8299907987124 13.7273691225295 5.18126863347715 15.2550525273458 10.4384268126241 11.280972037408 11.7004512458246 8.93166757854117 -0.000976111805795821 17.698050906253 11.4790613939511 3.8544304351805 21.8118915801043 0.0891096292067921 1.45132684089203 23.397920528678 4.04370011970941 9.95630878584987 2.04306549202082 21.1856640582738 6.38754764231204 14.9495182218924 9.91795580917962 -0.016182216417695 0.00977418856872703 17.3890139994644 0.254170496668934 0.404817980645419 21.1651703317131 1.93213251629722 5.53710436806908 15.5616019764941 1.02968969134147 22.5112514209173 14.4270446108482 0.0318929893752626 7.62748684125921 22.6562777015106 7.94698833251394 7.78971575299759 10.0226143351602 21.0279615189008 22.0893064943104 3.21376021685066 1.48396107522436 2.97261172635601 15.6343944722224 22.1081285242715 6.11884557335156 18.5368606805831 0.0557495511223767 16.3309533454668 3.13302932243906 4.56572377096977 0.82597540660565 2.80699910463713 3.3909984923979 10.1154992453403 1.71916564411054 4.44471912247037 4.93617502732863 20.2670849519095 0.077752378633523 15.218736849885 22.2339020843957 19.2689613085604 17.0241697371513 24.1108354192601 2.3219365937568 12.9977437606452 13.3156386807065 10.684787918944 13.9447705856415 14.6828552622944 19.8288534268136 18.6847453551007 20.480021073434 23.8176086835151 23.4226063260369 0.0851401726938015 16.7111983183239 18.3085974578119 0.0419852489440196 21.174036380511 21.5136676561906 22.7699618261196 22.9711024305292
"R_2yqOYooSuIWGVuq" 39.4994443493102 12.6232382650525 14.7505842994984 6.35702147508746 31.7476043442758 111.509680995808 108.174881288425 12.6201679542087 0.325825046065251 9.9855792302376 12.7824415008648 50.0144887612393 13.006979639142 4.04105135875437 22.6947612038405 2.90366651247249 3.77012610998355 12.4916989018498 131.434729496164 12.7860287988541 0.405281322574055 0.102602377208099 75.5458116219588 11.7902917635124 5.80054440019424 10.6770323715762 5.47558227196367 12.1527378470678 3.59262322911093 78.0561742748286 2.80807701904112 2.0505646993935 1.82482145268374 1.67688246350754 0.33861321113068 114.777021863408 15.4100422633251 1.07046700702556 12.8040167524189 3.78870294470158 10.9768272437481 1.1683824325026 12.3273073859057 38.548312327245 0.651738318158152 30.8715050551763 11.156064586477 10.2116523722323 5.79477600063338 13.8507648660123 55.4537956413431 3.67969535334389 34.1657490356458 14.3798709190258 49.6980077228792 3.88699760349623 2.3468378505358 0.785262542524741 58.4493026120405 62.130915572429 92.1526721321902 3.94785195447365 140.713455247965 8.72519528485439 0.0416313738975731 27.4816741451874 12.5157602941279 158.262324644629 11.7321166079164 0.118949046716409 -0.449040860528607 4.23115497911093 26.2400644271618 12.4665389544309 4.92141837570571 9.82331528126903 56.1722699914382 78.9416644843753 -0.000150478542954247 4.51676530816179 22.4794682725373 0.926014999021085 5.85314920877174 17.3093437854671 12.7451268211149 11.7551457371895 61.2936406850534 1.02489490320156 9.89240211559621 8.52240250297137 9.2851164393586 8.92400910343977 153.589636629967 3.52628632827413 10.1912684549551 2.38555335327599 28.2410021077894 3.89998890022923 3.68679557964062 94.0474998458084
"R_Rn3T2NSgVvRBfHP" 25.9046639938163 29.3472433613229 20.1936835834056 23.4226375109939 26.5120699937009 18.2100617479803 9.9194504244883 7.67500675108871 8.84046137209562 22.5296718752208 9.46473202511866 8.6250085544891 24.1750194100431 21.5397336854931 29.0312970853668 7.87210874225958 23.124454723881 25.1007050565569 7.24297039923953 24.7869606487896 9.98505172450236 17.9422504463965 0.000849051411244695 22.8133119688753 20.6437342628273 22.8577741985964 22.293286214237 24.9606946544511 30.0154608937086 24.2221888666353 5.64304701397963 23.3312713529712 27.4560935302592 23.3782107608162 11.5475550468757 22.9690767170054 25.8416907936699 25.5582849347917 6.64202904799065 12.7928972841043 22.784195557792 11.0204506621573 23.1790919627401 19.3135771961049 9.58569253585206 18.727960740714 25.8298816980587 23.5499459976696 9.6410428982151 -0.080699829757708 26.9936756797181 7.86645875525836 28.4654516242997 22.8487355386055 25.4485735653534 9.96274506273546 26.2865156615139 24.5242589112718 1.87206006665068 8.61840532836521 23.8490739229885 22.0636695693484 26.003430241412 20.0569886752103 19.3758325723192 21.8709408703313 24.7357856169266 8.12756757648803 23.5738736888536 6.2779520834757 19.7260005656292 24.026955279465 8.87472243477529 19.9698443557332 0.360663022780392 15.8693268062539 27.4149372296914 18.3361908833633 26.7636476332066 27.0930115612205 18.9317742827939 22.8640709908821 24.2512438489331 22.4089368536326 28.5551953128162 18.4394532221541 20.7670064865763 18.5459496461493 4.63785021452191 1.8919858811023 1.97215712233766 25.9287808372352 23.4847033018043 23.2341878445675 5.37856999947748 27.2573762433339 19.4383624219015 23.5783410784224 27.8230091646511 8.14833457384086
"R_6m0AFTkS69lS0GR" 4.18610011466114 11.4041297782979 3.50814047950338 3.36244273898238 14.2377058136181 -0.277379700419147 13.5245905257668 7.86227092103897 8.1288917519137 1.12160058355242 6.26069444169767 1.67944697755422 8.39088768274047 7.86931678773266 -0.545884368592461 -0.0313815296196367 9.51697078284695 7.40590366993399 -0.566529191997731 11.0535741124595 -0.617942305556987 10.5395752005759 6.91308011030952 8.39409019853653 6.95678279538996 10.8941007064827 7.07743851300114 -0.000984242476696817 6.22362302329707 3.15372433560911 12.130946266859 10.951358826802 9.68033731236116 5.59874165986371 0.128998996779629 13.0801732348556 2.97578644114654 0.887295897142451 -0.250215345549634 11.6674036503273 8.17849180700648 9.41354172311111 6.13600528517404 3.38574503053641 2.76141425620916 5.09591455112069 -0.23978641926486 5.8242390363076 7.29152881267578 8.25162534405359 11.4678469353645 2.52891618880001 0.890563497538082 6.41528290726305 8.61502003402305 9.71312734580087 14.9135290534224 -0.841330349905689 9.04659424049774 3.47914865987974 -0.645174523213115 9.93830199678456 8.44344909088343 2.01652831451922 11.7086459607409 2.47024116825314 -0.655016932376576 4.46306276565628 1.22526534520011 9.39279601526755 8.70525329548371 3.62725337755975 10.6288575585397 7.62096076833353 8.3525442958904 1.58072549926827 -0.754102866270106 -0.180164999522596 6.99900402203448 11.4213583751477 8.66524204952913 -0.631623510088783 6.7813690136957 -0.893377368706144 -0.459518662456709 -0.958327689909224 0.012878310120148 5.90513043234344 -0.061253172604907 7.60966418444656 -0.727235661305716 8.75424294532604 11.2229353213766 3.74149369190036 7.78909853070104 3.62202072703261 1.28443649455892 -0.0132064257602948 -0.859462167464539 7.81191656188935
"R_PRLhc3Q3i18YF0Z" -0.487900774708152 0.545364457730614 3.82014146102773 21.1540525221703 0.0036590244683623 -0.942353998857172 -0.931242782182707 21.1944788193241 2.17202135241627 -0.0134587587736998 10.2485599379486 16.7462315260383 1.86335325271753 9.9273796123845 4.75024690194212 1.8182120689634 24.0362667884048 8.61588532152723 6.67800875817477 24.2397598297772 5.52651654800377 1.49002914342862 1.94790402232061 17.9517431732716 7.49520030140343 6.29409127458644 5.64351560074886 -1.11954718790454 15.8200967248001 6.96304482859699 1.42403821234419 8.9062904081047 23.3145616926356 21.3768361583363 8.72256912768802 7.87101297032521 1.53488615481251 4.73729057752904 22.8808606242576 7.97768333755832 3.91677789068643 4.08401596154152 4.26248263517653 22.9814336267465 7.53617247379563 22.0833789260677 4.77923079669983 7.08976012645678 5.39709421923567 22.8187919921239 16.8424860852131 2.54638122741042 3.26301667928178 3.657453406575 -0.993857608389504 22.1720936641934 24.0501717378268 -0.00570702565941605 -0.000973425781333415 27.5946782862852 3.64525058011819 -1.08058524786546 1.5586493217566 2.18744973288868 17.4216805771979 5.03694890384884 16.5005599644186 7.35235739871223 1.7032941754113 22.2971458812664 -0.0989060861632254 2.8017039579511 27.3669249397179 -1.43166768827246 22.7874988219515 11.6519436525386 8.51026282102254 4.79536503390291 5.50656629816254 8.52724014031477 0.984304167945623 20.8477895474903 6.33071503796947 23.8771051215982 3.52939123771253 6.744974500654 0.784760598221681 17.9119051006513 4.9582724430671 4.77273195589206 1.31033634473487 24.0139266665282 7.66958081938174 1.61012548085986 22.1327782733828 24.9142661970192 21.6390259364291 5.95265352617457 2.62284780145185 6.47935857205005
"R_32XWxIRamcMtaSJ" 1.63160621920335 17.3388957017891 0.206421948708428 18.0191390015074 26.2734766923579 18.4937234859481 18.1882493085364 8.20202265952287 0.219480865789425 14.5503087630889 0.167557834987694 23.5944832880051 2.93451489537102 4.86899075556856 9.82595567371251 24.8700458509939 23.2776335141322 14.667451155732 18.8740814734706 24.3754359429374 25.1082112351726 13.4976119279106 15.8610232372928 14.7807931719456 8.25073722371729 3.33439093853998 0.685340220901764 5.71048327992857 12.7872999657602 23.9531414744687 0.100024313571913 1.14813089959688 1.29000954257541 18.7274025249564 11.9411968143725 4.62869288728248 12.5097134928483 5.94130803783104 16.6127134219724 21.5360533332739 4.3722942625737 3.16611324400544 0.756426362598802 11.2214221554098 25.8976815704768 -0.00470358672018278 6.55879673908227 25.9462527005295 24.2650018338119 1.17999955562874 15.5895029654689 0.201567899387104 17.69966061089 4.00349047749394 19.4646306494015 9.24935809652199 17.9552530221828 23.5555885276594 0.477749036613631 17.8298652988283 0.602900579732193 23.5177937676353 17.8456058271775 0.0726694952133009 13.3330721016727 10.6256942786508 8.38243614774261 2.26891990534192 22.1964386251282 19.1103967664919 13.3612423766032 13.0579114585131 13.000155188342 14.9536152672574 4.80858167701805 -0.000974287265299356 14.8974473573744 11.7543430586806 9.38170159857374 6.10888394528254 23.2924018717283 19.2672871322975 19.1617753897581 17.1619879227171 2.84399810054396 10.3028828955873 20.2451609812741 25.1855353150964 24.7301351019605 27.8557110746345 3.86591926748147 18.8220039547107 9.12331090704944 5.53613772895577 14.6607932360177 1.43329113457406 17.904545666208 0.129905874060395 17.7824132286561 0.24391509522725
"R_8tXHUFOObbqxH7b" 10.8495774997155 -0.0308687313304894 11.8077523056666 2.33144419670023 0.0534797763368715 12.6585966876556 1.83181155476346 -0.0748978368790922 11.4052570940429 2.66437572412204 10.8815091711383 9.66277444034159 5.60650257064628 0.0661948389855294 10.1945513287084 10.6357144908706 2.89074604469647 4.63920483341923 2.29572506119854 10.0486611203586 5.49247901993346 -0.309443683031571 -0.05093620789083 9.66763007232561 12.5460502503892 8.75025749426308 2.49190115304532 10.9279785562322 2.26583836275518 7.20151031150783 1.16045751501406 0.0314797978841046 10.3682222865959 2.88527259029814 1.07529330283811 6.98702866566299 3.31418841584286 11.4878737572065 10.9127177078228 -0.000871214171894508 7.51492064882095 14.5188237049572 0.876075234619478 -0.612883876953809 0.631225423392706 0.669295018382243 -0.172382882062578 0.118758433175465 2.61382889008159 12.5040209582197 13.4093683152001 2.09448800635519 12.0143838145335 1.61956479441098 12.9154409495263 0.302595206515932 -0.0277133468776132 2.91793328126312 8.09992201144956 2.58371358872307 9.46835873618306 12.3392697828502 8.65500260724863 0.505918097244177 11.0788632640115 13.9315381455582 3.02732146092094 3.64227618836875 0.132198371113667 0.103550204340987 10.102809953801 12.6308692727614 9.89594155707405 2.40690494606389 -0.365936532707856 2.41494276679674 0.110463097278281 11.1062157504048 0.596309843302492 9.82065077283093 1.69416022290844 10.9409061734774 10.1313142554307 11.3916737541564 8.73327303120769 -0.0799014856248519 3.24438041759791 10.5402566255368 13.2217996540234 13.5118181480941 11.2030102986527 10.8215719878124 -0.0129272908347673 10.4049338779886 0.82305333136545 2.88022832136176 10.7514789537554 13.4933631351789 -0.286336146776932 0.677801030789382
"R_1il2aZVSXlai8um" 2.91520554992721 26.1333451024738 21.3380927885412 5.59830599280471 3.67523021079802 21.6556441322234 0.177867170012972 0.749207219212188 0.032859467519188 25.9951590524993 1.20467106342157 26.8263365811954 0.997376915804907 6.30452189460425 20.5339616674907 5.46542508908911 26.0852271190595 26.3689093185727 15.1243744009528 -0.0411560061211773 6.19824913348947 -1.22195551295678 3.48502723989066 7.95081274132951 6.53063329159477 25.9531117313547 7.49120501112617 1.9684353681245 10.217022992476 16.4846530274226 6.3340993409891 12.9120626751513 5.8844065957619 -1.42296459750224 0.00200956020882526 21.222588986672 11.1866982414997 7.34766642914576 -0.931653949404335 27.0080072662576 3.37803328687477 25.9650590284953 30.3646808693735 11.4555808936736 1.08132478862874 -1.03912534457285 3.1691337167841 2.20637155048246 5.08710851343537 17.8240421312634 29.7763643169192 7.87414291042069 -1.22598704422925 17.0766096110546 6.80917438975922 10.9517796265334 7.28390603910549 -1.01861963301477 13.6051071175949 26.6237588710905 25.780408730676 7.39008183006322 27.1897299087198 11.1098618961014 -0.852790503290549 2.91951930610699 3.16979696327991 4.87296655568824 10.8486518845713 25.6779310416827 1.22136836427256 28.34297252111 11.0540242016857 1.3018057407011 26.6438173266436 17.3612426586076 27.2445219220556 3.14588923560254 26.3276580611006 6.49627087887777 15.7005522893445 2.33145827039435 0.0694136178113958 3.47801836557855 4.59574380996749 5.25641434015256 7.30598674545519 7.28782873893448 24.2429298327147 8.94840598265307 2.8118853796044 29.3273561476078 16.2945318317595 4.51646428605693 14.467862966159 30.0542261616703 5.3716714799895 26.9792065278048 3.4965622656286 29.5756303329439
"R_2wS3Q8QZWjVJ5Md" 0.106920337410208 8.92063912949513 3.03091495274911 3.13555868294688 8.73123702564092 14.562532085228 5.71890357242236 5.14246224270809 0.157574545309021 15.3200947998232 1.89682984065982 4.60773274056083 3.22052125599771 4.93586168875215 8.49136090921252 15.598528036498 16.8149934163741 2.94574077022513 8.98089702501102 2.45386402838417 8.19128277954565 2.96377686534464 13.6674438664774 5.893699311304 13.4117104373766 4.76880578568449 4.61538609755937 2.20349349912355 16.5554836782781 15.1478301646176 2.16405049220824 1.31936994542653 4.16825620899441 8.59530099655498 11.5727806376904 2.7186453500382 18.146420366047 3.15422716266227 3.7717308550927 13.8986223877364 7.19323309337446 6.16864139482396 1.99395430229573 4.14369178435996 17.5396712759366 1.43266871840979 6.70704398041045 4.97439431375548 1.82995959747495 10.2336684128959 4.41198248895532 8.25586992306512 3.35134357961192 1.55670179165349 6.98264161132607 11.2432620904075 17.8313812198004 0.104734548465151 10.7486762796739 3.08396049286581 3.00149392077837 3.93236137192517 5.24854634860037 0.860832445182865 1.09741910690667 3.69201292732215 13.7305512166644 9.51497706298187 3.47427468538589 0.4421599161017 0.801105730408072 3.14429839866982 1.13953304877669 2.8875199944285 4.1263872832354 4.30567939967753 2.59652009217248 3.20724544696861 3.45958585595031 12.3559536123575 -0.000951973882954427 3.28838870508812 2.00116761366642 2.9064791046488 0.151407625817584 2.82082587159292 13.0767879911623 10.2523869081908 7.92148193026301 14.3470067570518 5.5101441534286 0.709227194373305 12.7928563371783 2.55674888102084 2.37715659430847 10.9371452497437 4.20062600318316 13.3168278776132 14.8135854543976 15.7951578100675
"R_2zBUXFNlnZCznyi" 0.389890132026906 -1.9345137249606 -0.8083906298085 7.5328501099487 4.2383479741838 -0.722620985665898 -3.50577190931031 -1.33119465860734 0.463984801151696 -6.39025245818664 -3.56578631327858 -1.87251631691183 -0.821116866941736 -2.58764737335574 -0.254790442428238 -1.97717309946742 9.68288506920578 -0.939018914860867 -0.182964795798153 -2.02945049386798 -2.90550852494223 -1.80215624486739 -0.404758698937371 -0.255234187005811 -2.33888110856532 -2.3179063395369 -0.59176328962198 -1.67139818790343 -0.332455666032693 -3.37828587331745 -3.43607978018642 3.98071813569754 -2.3015769942005 0.0169697387201637 -3.78522590035067 -3.04231535404966 -0.288532866911382 4.12531315385769 7.80509974496198 -3.29852054099436 -3.36264046994668 0.052065942474087 -0.178574993267141 -1.59318136040953 0.794658833245023 8.77854699936569 0.0121546134734754 -0.330949643816094 -5.6159026537801 -1.89079213825121 1.64956730186179 -0.396930232616285 0.31797432796229 0.313175136462064 -0.934090195712486 -3.64783160221975 -3.12150262232132 0.22046403547651 -0.879797923873468 -0.0625123814707109 0.3169780784512 3.28865547963574 -0.256940396739111 -2.60938787749291 1.60531705936683 -0.521016154888656 7.49598702896338 -1.30933505547688 0.0621339347700456 -3.32925930570974 -2.02858810102545 -6.44229017061127 5.14020154564099 0.222084487646171 0.788840566652347 4.30208659312149 -0.170686145741239 9.14226205906516 -2.37708207634849 3.00753531861176 -3.6845321342646 0.806175679967055 9.92632703646649 8.63237887070227 -1.22990670960951 -0.867012787840139 -0.155224463649859 -0.00077946516124916 -0.521029471695613 9.8960738661674 -2.3626097446805 8.26029300189128 1.63519069275446 7.79387885019332 -0.539080876868297 8.61113527491409 -0.467043928698317 -5.15275349244399 8.77315941731837 -1.63866953628359
"R_2ZP9waVpoirF7se" 0.840114929243057 -3.9421623224103 1.77724753204026 -0.134294311566947 -7.15206399742942 2.51602840485191 0.174236949008218 -4.94625377438825 2.13543387535452 -7.06397816217623 -1.9620359141332 1.26905562760568 2.22920023590893 1.36750626283283 -2.98256446707541 -0.572141979534763 -8.0100542601989 1.61725717592607 0.306640863908456 2.01162244885658 2.71488803200526 0.202434182237582 0.562624128730391 3.42316713067706 1.48602886095057 1.50481671958764 0.0527286242679423 -3.08192839116316 1.17468925525986 1.71707218087072 -1.0651548499639 -7.86909611342594 2.19519643637054 -1.570752112072 2.49340373544456 0.653781374668831 -0.305119821902338 -1.59133435836088 0.241831398592792 1.80096125143448 -0.440454376522808 0.0961128309906485 -3.32730674260841 1.66823920134765 -3.19745605969879 0.588783381667845 -7.3460920508337 2.20297545294616 2.38677697529639 1.28660867356263 2.00062894455044 1.86112278483299 2.2954383090056 -8.28519791222988 0.862116539313632 -7.00569852160959 -3.17608830153523 0.356525721515425 1.78720155007677 -4.76839948617373 1.1503267124406 2.18333048466326 2.3953629542661 -7.70466396569299 3.50420203704931 3.73042765903173 -1.9813818541009 -2.94868296909954 0.341207660796414 2.11782317111972 3.03341464917855 0.970822260318698 3.95501688702672 0.561941393655843 -9.54786724741518 0.431796737865071 -7.11345019235512 -7.54529498708018 -0.000966538087117552 -3.70434340954887 1.7728703886849 1.1673860597983 -8.14209657091118 0.708746213550029 1.15059703563232 1.07630626587408 2.02526912307364 0.0376250367312139 0.486135686482996 1.34503856896299 0.535317440047393 -4.09894187231276 1.30947047832865 0.437209769371179 -0.845986803526955 0.481841103285717 1.4192038623333 1.55003476885148 -0.10212542805624 1.56856905898951
"R_7TFIljYZnRy5lPr" 17.5881360388053 17.3082590230059 15.0123024068436 3.49852623587827 -0.0437105393608483 -0.30340737272509 2.73564319683203 11.5124207487544 4.85834894355942 0.538537356041267 16.5103667737598 5.4753135289705 -0.56996294036464 0.00685946820730976 15.466953365181 9.73855531015735 16.0339302836736 1.07218883899478 7.4771418512909 12.1898202833296 3.42878382328932 -0.079382739922174 15.7390759982168 10.1667508586751 16.6037475715585 15.6238837320878 4.70271109315594 -0.000984242476696817 10.9366121996317 -0.410653527771274 10.1842286572306 3.77316451454541 7.09663732881833 10.0467043110722 17.7077346859239 7.00937120136149 1.34411229285333 3.49100458529968 4.33390478701381 2.52774804255606 3.97377421652853 13.1818335150689 15.1355935454774 10.5105656456255 9.96778549492109 -0.000960562763903994 2.50102601586694 5.26608630097844 9.14074532156386 17.4294453424081 -0.233696700361108 12.1250110548806 17.4558854050395 18.0421927154786 5.94684931806877 0.790861090240959 17.3142633670802 0.00698339498217848 8.59187917380862 13.8355643185429 9.10560383418783 3.56899933110735 9.51622210277671 4.76568514334278 9.82225916037484 9.15791776567104 16.6805774608315 16.9943832387326 2.98537069102491 17.4931680417397 0.219199323459691 -0.209065637555291 2.94594542392228 16.7854339083726 -0.25829443750311 15.2130554716464 9.63584021005784 10.1373824957819 14.8479239558367 1.35453358785956 12.2112955261226 9.338479556827 14.5878104206954 14.0812022681083 0.0095913231795155 3.21978434639446 9.66609407776494 14.8693949389705 0.082555894045278 3.10198871687997 3.73205680430314 11.9869033616819 3.2588085665988 6.20733056877617 11.5693398962222 -0.216041025553494 15.5452311141844 14.7233535513748 14.9509457390843 16.4480746167801
